,idx,prediction
1998,1998,25
1999,1999,28
2000,2000,30
2001,2001,28
2002,2002,5
2003,2003,10
2004,2004,26
2005,2005,4
2006,2006,34
2007,2007,16
2008,2008,26
2009,2009,28
2010,2010,8
2011,2011,26
2012,2012,20
2013,2013,36
2014,2014,10
2015,2015,39
2016,2016,28
2017,2017,10
2018,2018,16
2019,2019,37
2020,2020,28
2021,2021,20
2022,2022,36
2023,2023,13
2024,2024,39
2025,2025,33
2026,2026,16
2027,2027,38
2028,2028,8
2029,2029,28
2030,2030,5
2031,2031,4
2032,2032,29
2033,2033,8
2034,2034,26
2035,2035,28
2036,2036,2
2037,2037,16
2038,2038,36
2039,2039,20
2040,2040,2
2041,2041,10
2042,2042,16
2043,2043,14
2044,2044,36
2045,2045,30
2046,2046,8
2047,2047,27
2048,2048,16
2049,2049,19
2050,2050,6
2051,2051,28
2052,2052,30
2053,2053,30
2054,2054,36
2055,2055,5
2056,2056,16
2057,2057,24
2058,2058,28
2059,2059,9
2060,2060,23
2061,2061,4
2062,2062,0
2063,2063,28
2064,2064,28
2065,2065,26
2066,2066,39
2067,2067,28
2068,2068,23
2069,2069,38
2070,2070,24
2071,2071,8
2072,2072,36
2073,2073,28
2074,2074,9
2075,2075,2
2076,2076,28
2077,2077,34
2078,2078,15
2079,2079,9
2080,2080,28
2081,2081,30
2082,2082,16
2083,2083,20
2084,2084,36
2085,2085,8
2086,2086,24
2087,2087,22
2088,2088,28
2089,2089,24
2090,2090,24
2091,2091,34
2092,2092,28
2093,2093,22
2094,2094,8
2095,2095,10
2096,2096,3
2097,2097,5
2098,2098,28
2099,2099,22
2100,2100,16
2101,2101,10
2102,2102,13
2103,2103,34
2104,2104,28
2105,2105,23
2106,2106,26
2107,2107,27
2108,2108,31
2109,2109,16
2110,2110,13
2111,2111,4
2112,2112,34
2113,2113,20
2114,2114,28
2115,2115,5
2116,2116,28
2117,2117,38
2118,2118,16
2119,2119,34
2120,2120,4
2121,2121,5
2122,2122,23
2123,2123,34
2124,2124,2
2125,2125,36
2126,2126,34
2127,2127,26
2128,2128,34
2129,2129,24
2130,2130,34
2131,2131,9
2132,2132,8
2133,2133,2
2134,2134,19
2135,2135,28
2136,2136,10
2137,2137,28
2138,2138,9
2139,2139,16
2140,2140,31
2141,2141,16
2142,2142,16
2143,2143,28
2144,2144,28
2145,2145,28
2146,2146,28
2147,2147,10
2148,2148,2
2149,2149,24
2150,2150,28
2151,2151,26
2152,2152,34
2153,2153,2
2154,2154,2
2155,2155,5
2156,2156,28
2157,2157,28
2158,2158,5
2159,2159,28
2160,2160,28
2161,2161,16
2162,2162,24
2163,2163,16
2164,2164,20
2165,2165,28
2166,2166,26
2167,2167,13
2168,2168,20
2169,2169,5
2170,2170,28
2171,2171,26
2172,2172,28
2173,2173,28
2174,2174,28
2175,2175,2
2176,2176,26
2177,2177,27
2178,2178,28
2179,2179,4
2180,2180,28
2181,2181,24
2182,2182,26
2183,2183,30
2184,2184,28
2185,2185,30
2186,2186,8
2187,2187,28
2188,2188,28
2189,2189,28
2190,2190,4
2191,2191,28
2192,2192,28
2193,2193,27
2194,2194,2
2195,2195,38
2196,2196,36
2197,2197,28
2198,2198,16
2199,2199,10
2200,2200,5
2201,2201,8
2202,2202,23
2203,2203,31
2204,2204,28
2205,2205,36
2206,2206,8
2207,2207,10
2208,2208,6
2209,2209,28
2210,2210,28
2211,2211,27
2212,2212,16
2213,2213,26
2214,2214,9
2215,2215,24
2216,2216,19
2217,2217,8
2218,2218,22
2219,2219,27
2220,2220,21
2221,2221,28
2222,2222,28
2223,2223,28
2224,2224,28
2225,2225,28
2226,2226,28
2227,2227,39
2228,2228,28
2229,2229,28
2230,2230,8
2231,2231,28
2232,2232,19
2233,2233,28
2234,2234,28
2235,2235,10
2236,2236,30
2237,2237,9
2238,2238,28
2239,2239,24
2240,2240,24
2241,2241,34
2242,2242,16
2243,2243,8
2244,2244,4
2245,2245,16
2246,2246,28
2247,2247,31
2248,2248,2
2249,2249,28
2250,2250,24
2251,2251,2
2252,2252,8
2253,2253,28
2254,2254,16
2255,2255,28
2256,2256,10
2257,2257,19
2258,2258,28
2259,2259,14
2260,2260,5
2261,2261,28
2262,2262,28
2263,2263,5
2264,2264,28
2265,2265,28
2266,2266,2
2267,2267,34
2268,2268,28
2269,2269,16
2270,2270,2
2271,2271,26
2272,2272,3
2273,2273,10
2274,2274,25
2275,2275,26
2276,2276,34
2277,2277,4
2278,2278,24
2279,2279,2
2280,2280,4
2281,2281,10
2282,2282,20
2283,2283,25
2284,2284,30
2285,2285,4
2286,2286,2
2287,2287,9
2288,2288,31
2289,2289,2
2290,2290,28
2291,2291,20
2292,2292,16
2293,2293,14
2294,2294,10
2295,2295,28
2296,2296,28
2297,2297,2
2298,2298,22
2299,2299,34
2300,2300,28
2301,2301,34
2302,2302,28
2303,2303,16
2304,2304,5
2305,2305,30
2306,2306,16
2307,2307,24
2308,2308,2
2309,2309,8
2310,2310,4
2311,2311,28
2312,2312,39
2313,2313,24
2314,2314,16
2315,2315,16
2316,2316,8
2317,2317,36
2318,2318,8
2319,2319,16
2320,2320,26
2321,2321,22
2322,2322,28
2323,2323,16
2324,2324,37
2325,2325,14
2326,2326,6
2327,2327,14
2328,2328,5
2329,2329,28
2330,2330,30
2331,2331,8
2332,2332,16
2333,2333,2
2334,2334,34
2335,2335,30
2336,2336,31
2337,2337,10
2338,2338,28
2339,2339,28
2340,2340,28
2341,2341,24
2342,2342,30
2343,2343,27
2344,2344,34
2345,2345,27
2346,2346,24
2347,2347,28
2348,2348,37
2349,2349,16
2350,2350,8
2351,2351,3
2352,2352,32
2353,2353,24
2354,2354,8
2355,2355,34
2356,2356,16
2357,2357,5
2358,2358,28
2359,2359,36
2360,2360,28
2361,2361,10
2362,2362,8
2363,2363,30
2364,2364,28
2365,2365,28
2366,2366,20
2367,2367,30
2368,2368,4
2369,2369,4
2370,2370,16
2371,2371,28
2372,2372,4
2373,2373,16
2374,2374,16
2375,2375,4
2376,2376,26
2377,2377,28
2378,2378,16
2379,2379,16
2380,2380,16
2381,2381,3
2382,2382,24
2383,2383,30
2384,2384,28
2385,2385,24
2386,2386,26
2387,2387,28
2388,2388,31
2389,2389,34
2390,2390,26
2391,2391,37
2392,2392,28
2393,2393,28
2394,2394,27
2395,2395,24
2396,2396,19
2397,2397,30
2398,2398,6
2399,2399,3
2400,2400,28
2401,2401,28
2402,2402,28
2403,2403,34
2404,2404,30
2405,2405,2
2406,2406,16
2407,2407,10
2408,2408,28
2409,2409,30
2410,2410,28
2411,2411,30
2412,2412,39
2413,2413,28
2414,2414,8
2415,2415,30
2416,2416,28
2417,2417,26
2418,2418,16
2419,2419,27
2420,2420,10
2421,2421,28
2422,2422,24
2423,2423,28
2424,2424,16
2425,2425,4
2426,2426,24
2427,2427,30
2428,2428,28
2429,2429,16
2430,2430,30
2431,2431,14
2432,2432,34
2433,2433,24
2434,2434,24
2435,2435,25
2436,2436,16
2437,2437,19
2438,2438,3
2439,2439,8
2440,2440,16
2441,2441,16
2442,2442,30
2443,2443,24
2444,2444,27
2445,2445,24
2446,2446,34
2447,2447,24
2448,2448,8
2449,2449,39
2450,2450,6
2451,2451,27
2452,2452,34
2453,2453,37
2454,2454,28
2455,2455,28
2456,2456,28
2457,2457,16
2458,2458,34
2459,2459,16
2460,2460,23
2461,2461,16
2462,2462,4
2463,2463,28
2464,2464,2
2465,2465,28
2466,2466,34
2467,2467,36
2468,2468,34
2469,2469,16
2470,2470,10
2471,2471,28
2472,2472,19
2473,2473,6
2474,2474,24
2475,2475,24
2476,2476,8
2477,2477,24
2478,2478,16
2479,2479,36
2480,2480,20
2481,2481,34
2482,2482,30
2483,2483,28
2484,2484,28
2485,2485,27
2486,2486,16
2487,2487,16
2488,2488,24
2489,2489,16
2490,2490,30
2491,2491,28
2492,2492,3
2493,2493,26
2494,2494,34
2495,2495,6
2496,2496,24
2497,2497,4
2498,2498,39
2499,2499,24
2500,2500,4
2501,2501,6
2502,2502,16
2503,2503,24
2504,2504,24
2505,2505,32
2506,2506,19
2507,2507,31
2508,2508,16
2509,2509,16
2510,2510,26
2511,2511,34
2512,2512,28
2513,2513,10
2514,2514,19
2515,2515,8
2516,2516,16
2517,2517,16
2518,2518,16
2519,2519,26
2520,2520,4
2521,2521,8
2522,2522,3
2523,2523,24
2524,2524,16
2525,2525,24
2526,2526,2
2527,2527,24
2528,2528,16
2529,2529,24
2530,2530,8
2531,2531,9
2532,2532,28
2533,2533,38
2534,2534,24
2535,2535,28
2536,2536,2
2537,2537,20
2538,2538,16
2539,2539,7
2540,2540,24
2541,2541,10
2542,2542,16
2543,2543,28
2544,2544,37
2545,2545,28
2546,2546,38
2547,2547,30
2548,2548,5
2549,2549,4
2550,2550,10
2551,2551,26
2552,2552,24
2553,2553,19
2554,2554,28
2555,2555,37
2556,2556,34
2557,2557,31
2558,2558,10
2559,2559,9
2560,2560,30
2561,2561,28
2562,2562,28
2563,2563,19
2564,2564,16
2565,2565,28
2566,2566,34
2567,2567,38
2568,2568,34
2569,2569,3
2570,2570,10
2571,2571,28
2572,2572,9
2573,2573,8
2574,2574,30
2575,2575,28
2576,2576,34
2577,2577,36
2578,2578,2
2579,2579,4
2580,2580,16
2581,2581,24
2582,2582,37
2583,2583,10
2584,2584,34
2585,2585,33
2586,2586,26
2587,2587,36
2588,2588,3
2589,2589,34
2590,2590,28
2591,2591,28
2592,2592,5
2593,2593,28
2594,2594,28
2595,2595,4
2596,2596,28
2597,2597,28
2598,2598,5
2599,2599,38
2600,2600,15
2601,2601,26
2602,2602,28
2603,2603,10
2604,2604,16
2605,2605,36
2606,2606,9
2607,2607,10
2608,2608,37
2609,2609,27
2610,2610,24
2611,2611,24
2612,2612,16
2613,2613,27
2614,2614,28
2615,2615,28
2616,2616,8
2617,2617,28
2618,2618,26
2619,2619,23
2620,2620,37
2621,2621,24
2622,2622,26
2623,2623,36
2624,2624,36
2625,2625,36
2626,2626,10
2627,2627,38
2628,2628,34
2629,2629,28
2630,2630,31
2631,2631,30
2632,2632,30
2633,2633,28
2634,2634,30
2635,2635,16
2636,2636,10
2637,2637,24
2638,2638,18
2639,2639,34
2640,2640,24
2641,2641,28
2642,2642,30
2643,2643,5
2644,2644,10
2645,2645,34
2646,2646,10
2647,2647,16
2648,2648,28
2649,2649,37
2650,2650,2
2651,2651,13
2652,2652,6
2653,2653,30
2654,2654,10
2655,2655,26
2656,2656,14
2657,2657,16
2658,2658,20
2659,2659,16
2660,2660,30
2661,2661,24
2662,2662,28
2663,2663,34
2664,2664,16
2665,2665,34
2666,2666,34
2667,2667,16
2668,2668,28
2669,2669,10
2670,2670,34
2671,2671,2
2672,2672,16
2673,2673,3
2674,2674,28
2675,2675,28
2676,2676,5
2677,2677,39
2678,2678,24
2679,2679,27
2680,2680,34
2681,2681,8
2682,2682,36
2683,2683,24
2684,2684,33
2685,2685,10
2686,2686,8
2687,2687,20
2688,2688,8
2689,2689,2
2690,2690,4
2691,2691,27
2692,2692,19
2693,2693,28
2694,2694,23
2695,2695,28
2696,2696,28
2697,2697,8
2698,2698,30
2699,2699,20
2700,2700,2
2701,2701,16
2702,2702,15
2703,2703,27
2704,2704,37
2705,2705,31
2706,2706,28
2707,2707,8
2708,2708,10
2709,2709,24
2710,2710,34
2711,2711,2
2712,2712,28
2713,2713,33
2714,2714,30
2715,2715,16
2716,2716,20
2717,2717,2
2718,2718,26
2719,2719,36
2720,2720,37
2721,2721,36
2722,2722,4
2723,2723,10
2724,2724,28
2725,2725,16
2726,2726,4
2727,2727,24
2728,2728,16
2729,2729,28
2730,2730,28
2731,2731,30
2732,2732,24
2733,2733,28
2734,2734,10
2735,2735,19
2736,2736,30
2737,2737,5
2738,2738,28
2739,2739,28
2740,2740,22
2741,2741,24
2742,2742,16
2743,2743,28
2744,2744,8
2745,2745,18
2746,2746,28
2747,2747,10
2748,2748,24
2749,2749,4
2750,2750,10
2751,2751,39
2752,2752,10
2753,2753,16
2754,2754,4
2755,2755,28
2756,2756,24
2757,2757,28
2758,2758,28
2759,2759,39
2760,2760,26
2761,2761,30
2762,2762,16
2763,2763,16
2764,2764,28
2765,2765,9
2766,2766,5
2767,2767,26
2768,2768,17
2769,2769,23
2770,2770,5
2771,2771,34
2772,2772,24
2773,2773,4
2774,2774,0
2775,2775,28
2776,2776,39
2777,2777,36
2778,2778,2
2779,2779,8
2780,2780,26
2781,2781,37
2782,2782,24
2783,2783,27
2784,2784,28
2785,2785,4
2786,2786,4
2787,2787,10
2788,2788,8
2789,2789,28
2790,2790,8
2791,2791,34
2792,2792,10
2793,2793,16
2794,2794,10
2795,2795,16
2796,2796,4
2797,2797,4
2798,2798,36
2799,2799,34
2800,2800,24
2801,2801,24
2802,2802,16
2803,2803,10
2804,2804,28
2805,2805,2
2806,2806,24
2807,2807,36
2808,2808,30
2809,2809,34
2810,2810,23
2811,2811,2
2812,2812,18
2813,2813,16
2814,2814,23
2815,2815,37
2816,2816,20
2817,2817,10
2818,2818,27
2819,2819,24
2820,2820,34
2821,2821,34
2822,2822,24
2823,2823,30
2824,2824,1
2825,2825,14
2826,2826,25
2827,2827,10
2828,2828,8
2829,2829,24
2830,2830,24
2831,2831,28
2832,2832,2
2833,2833,37
2834,2834,10
2835,2835,16
2836,2836,28
2837,2837,28
2838,2838,23
2839,2839,28
2840,2840,28
2841,2841,1
2842,2842,16
2843,2843,37
2844,2844,34
2845,2845,28
2846,2846,34
2847,2847,26
2848,2848,10
2849,2849,10
2850,2850,28
2851,2851,28
2852,2852,4
2853,2853,10
2854,2854,28
2855,2855,30
2856,2856,28
2857,2857,24
2858,2858,28
2859,2859,7
2860,2860,28
2861,2861,28
2862,2862,30
2863,2863,28
2864,2864,28
2865,2865,2
2866,2866,28
2867,2867,23
2868,2868,28
2869,2869,28
2870,2870,9
2871,2871,36
2872,2872,25
2873,2873,5
2874,2874,28
2875,2875,2
2876,2876,38
2877,2877,37
2878,2878,23
2879,2879,28
2880,2880,22
2881,2881,26
2882,2882,37
2883,2883,28
2884,2884,8
2885,2885,28
2886,2886,28
2887,2887,31
2888,2888,28
2889,2889,8
2890,2890,34
2891,2891,5
2892,2892,28
2893,2893,34
2894,2894,28
2895,2895,6
2896,2896,28
2897,2897,28
2898,2898,28
2899,2899,20
2900,2900,4
2901,2901,28
2902,2902,26
2903,2903,30
2904,2904,24
2905,2905,1
2906,2906,22
2907,2907,28
2908,2908,7
2909,2909,23
2910,2910,28
2911,2911,36
2912,2912,31
2913,2913,16
2914,2914,28
2915,2915,5
2916,2916,28
2917,2917,36
2918,2918,16
2919,2919,28
2920,2920,10
2921,2921,2
2922,2922,2
2923,2923,36
2924,2924,28
2925,2925,14
2926,2926,4
2927,2927,16
2928,2928,13
2929,2929,16
2930,2930,28
2931,2931,16
2932,2932,28
2933,2933,25
2934,2934,26
2935,2935,26
2936,2936,38
2937,2937,13
2938,2938,2
2939,2939,13
2940,2940,34
2941,2941,30
2942,2942,28
2943,2943,28
2944,2944,30
2945,2945,16
2946,2946,28
2947,2947,4
2948,2948,39
2949,2949,16
2950,2950,24
2951,2951,28
2952,2952,30
2953,2953,8
2954,2954,28
2955,2955,20
2956,2956,8
2957,2957,28
2958,2958,28
2959,2959,28
2960,2960,6
2961,2961,10
2962,2962,5
2963,2963,39
2964,2964,28
2965,2965,5
2966,2966,28
2967,2967,14
2968,2968,34
2969,2969,24
2970,2970,18
2971,2971,8
2972,2972,28
2973,2973,8
2974,2974,16
2975,2975,5
2976,2976,28
2977,2977,16
2978,2978,30
2979,2979,28
2980,2980,28
2981,2981,28
2982,2982,30
2983,2983,36
2984,2984,14
2985,2985,16
2986,2986,9
2987,2987,16
2988,2988,8
2989,2989,28
2990,2990,8
2991,2991,8
2992,2992,28
2993,2993,37
2994,2994,20
2995,2995,23
2996,2996,30
2997,2997,30
2998,2998,10
2999,2999,39
3000,3000,28
3001,3001,26
3002,3002,8
3003,3003,16
3004,3004,24
3005,3005,23
3006,3006,26
3007,3007,28
3008,3008,28
3009,3009,34
3010,3010,28
3011,3011,19
3012,3012,19
3013,3013,16
3014,3014,28
3015,3015,28
3016,3016,28
3017,3017,24
3018,3018,8
3019,3019,30
3020,3020,36
3021,3021,30
3022,3022,16
3023,3023,3
3024,3024,16
3025,3025,24
3026,3026,4
3027,3027,28
3028,3028,30
3029,3029,38
3030,3030,28
3031,3031,1
3032,3032,16
3033,3033,27
3034,3034,2
3035,3035,36
3036,3036,28
3037,3037,25
3038,3038,16
3039,3039,16
3040,3040,16
3041,3041,28
3042,3042,28
3043,3043,28
3044,3044,27
3045,3045,36
3046,3046,16
3047,3047,16
3048,3048,8
3049,3049,5
3050,3050,16
3051,3051,26
3052,3052,6
3053,3053,10
3054,3054,16
3055,3055,9
3056,3056,4
3057,3057,10
3058,3058,2
3059,3059,30
3060,3060,8
3061,3061,16
3062,3062,16
3063,3063,24
3064,3064,24
3065,3065,28
3066,3066,30
3067,3067,0
3068,3068,22
3069,3069,28
3070,3070,10
3071,3071,26
3072,3072,16
3073,3073,19
3074,3074,6
3075,3075,9
3076,3076,4
3077,3077,24
3078,3078,10
3079,3079,36
3080,3080,28
3081,3081,24
3082,3082,8
3083,3083,10
3084,3084,10
3085,3085,16
3086,3086,28
3087,3087,2
3088,3088,10
3089,3089,30
3090,3090,34
3091,3091,16
3092,3092,25
3093,3093,30
3094,3094,28
3095,3095,16
3096,3096,19
3097,3097,20
3098,3098,31
3099,3099,18
3100,3100,16
3101,3101,16
3102,3102,28
3103,3103,16
3104,3104,39
3105,3105,24
3106,3106,10
3107,3107,16
3108,3108,30
3109,3109,16
3110,3110,28
3111,3111,30
3112,3112,16
3113,3113,16
3114,3114,14
3115,3115,10
3116,3116,28
3117,3117,30
3118,3118,16
3119,3119,28
3120,3120,24
3121,3121,16
3122,3122,30
3123,3123,10
3124,3124,6
3125,3125,8
3126,3126,28
3127,3127,19
3128,3128,38
3129,3129,19
3130,3130,16
3131,3131,16
3132,3132,10
3133,3133,26
3134,3134,28
3135,3135,34
3136,3136,28
3137,3137,33
3138,3138,23
3139,3139,24
3140,3140,28
3141,3141,24
3142,3142,24
3143,3143,16
3144,3144,28
3145,3145,38
3146,3146,16
3147,3147,34
3148,3148,16
3149,3149,16
3150,3150,30
3151,3151,16
3152,3152,9
3153,3153,25
3154,3154,16
3155,3155,27
3156,3156,5
3157,3157,16
3158,3158,24
3159,3159,30
3160,3160,26
3161,3161,16
3162,3162,36
3163,3163,16
3164,3164,16
3165,3165,16
3166,3166,34
3167,3167,3
3168,3168,26
3169,3169,16
3170,3170,19
3171,3171,30
3172,3172,16
3173,3173,16
3174,3174,4
3175,3175,34
3176,3176,10
3177,3177,9
3178,3178,4
3179,3179,38
3180,3180,34
3181,3181,8
3182,3182,16
3183,3183,28
3184,3184,24
3185,3185,16
3186,3186,2
3187,3187,22
3188,3188,10
3189,3189,20
3190,3190,8
3191,3191,23
3192,3192,26
3193,3193,34
3194,3194,24
3195,3195,16
3196,3196,2
3197,3197,16
3198,3198,0
3199,3199,19
3200,3200,23
3201,3201,34
3202,3202,30
3203,3203,23
3204,3204,19
3205,3205,20
3206,3206,2
3207,3207,28
3208,3208,9
3209,3209,28
3210,3210,33
3211,3211,34
3212,3212,30
3213,3213,28
3214,3214,5
3215,3215,24
3216,3216,28
3217,3217,26
3218,3218,23
3219,3219,34
3220,3220,16
3221,3221,5
3222,3222,37
3223,3223,28
3224,3224,28
3225,3225,16
3226,3226,34
3227,3227,10
3228,3228,34
3229,3229,30
3230,3230,34
3231,3231,10
3232,3232,34
3233,3233,28
3234,3234,4
3235,3235,34
3236,3236,10
3237,3237,10
3238,3238,28
3239,3239,37
3240,3240,34
3241,3241,16
3242,3242,16
3243,3243,4
3244,3244,34
3245,3245,20
3246,3246,5
3247,3247,36
3248,3248,24
3249,3249,28
3250,3250,26
3251,3251,20
3252,3252,37
3253,3253,34
3254,3254,34
3255,3255,13
3256,3256,36
3257,3257,8
3258,3258,10
3259,3259,2
3260,3260,4
3261,3261,2
3262,3262,34
3263,3263,28
3264,3264,24
3265,3265,28
3266,3266,26
3267,3267,24
3268,3268,34
3269,3269,36
3270,3270,34
3271,3271,28
3272,3272,24
3273,3273,16
3274,3274,28
3275,3275,36
3276,3276,16
3277,3277,20
3278,3278,28
3279,3279,13
3280,3280,23
3281,3281,16
3282,3282,28
3283,3283,2
3284,3284,4
3285,3285,31
3286,3286,10
3287,3287,5
3288,3288,4
3289,3289,24
3290,3290,24
3291,3291,28
3292,3292,29
3293,3293,28
3294,3294,27
3295,3295,30
3296,3296,34
3297,3297,28
3298,3298,34
3299,3299,33
3300,3300,26
3301,3301,16
3302,3302,24
3303,3303,21
3304,3304,33
3305,3305,5
3306,3306,33
3307,3307,16
3308,3308,24
3309,3309,30
3310,3310,24
3311,3311,30
3312,3312,34
3313,3313,8
3314,3314,38
3315,3315,28
3316,3316,10
3317,3317,34
3318,3318,9
3319,3319,28
3320,3320,23
3321,3321,30
3322,3322,28
3323,3323,37
3324,3324,28
3325,3325,16
3326,3326,36
3327,3327,36
3328,3328,34
3329,3329,33
3330,3330,34
3331,3331,8
3332,3332,23
3333,3333,20
3334,3334,20
3335,3335,2
3336,3336,20
3337,3337,16
3338,3338,28
3339,3339,36
3340,3340,24
3341,3341,19
3342,3342,7
3343,3343,28
3344,3344,28
3345,3345,28
3346,3346,34
3347,3347,20
3348,3348,28
3349,3349,10
3350,3350,14
3351,3351,10
3352,3352,24
3353,3353,28
3354,3354,28
3355,3355,9
3356,3356,10
3357,3357,2
3358,3358,28
3359,3359,27
3360,3360,10
3361,3361,20
3362,3362,37
3363,3363,24
3364,3364,10
3365,3365,10
3366,3366,10
3367,3367,30
3368,3368,28
3369,3369,28
3370,3370,38
3371,3371,34
3372,3372,24
3373,3373,28
3374,3374,6
3375,3375,24
3376,3376,4
3377,3377,8
3378,3378,0
3379,3379,10
3380,3380,24
3381,3381,28
3382,3382,2
3383,3383,34
3384,3384,13
3385,3385,26
3386,3386,8
3387,3387,28
3388,3388,10
3389,3389,2
3390,3390,26
3391,3391,4
3392,3392,16
3393,3393,30
3394,3394,28
3395,3395,34
3396,3396,11
3397,3397,10
3398,3398,28
3399,3399,16
3400,3400,28
3401,3401,28
3402,3402,16
3403,3403,26
3404,3404,8
3405,3405,26
3406,3406,36
3407,3407,36
3408,3408,24
3409,3409,24
3410,3410,28
3411,3411,28
3412,3412,26
3413,3413,30
3414,3414,24
3415,3415,5
3416,3416,28
3417,3417,2
3418,3418,26
3419,3419,16
3420,3420,10
3421,3421,10
3422,3422,24
3423,3423,28
3424,3424,39
3425,3425,38
3426,3426,28
3427,3427,38
3428,3428,34
3429,3429,16
3430,3430,10
3431,3431,28
3432,3432,28
3433,3433,4
3434,3434,16
3435,3435,38
3436,3436,4
3437,3437,24
3438,3438,2
3439,3439,36
3440,3440,28
3441,3441,27
3442,3442,6
3443,3443,13
3444,3444,30
3445,3445,28
3446,3446,39
3447,3447,37
3448,3448,28
3449,3449,28
3450,3450,27
3451,3451,20
3452,3452,8
3453,3453,28
3454,3454,16
3455,3455,28
3456,3456,28
3457,3457,28
3458,3458,19
3459,3459,30
3460,3460,30
3461,3461,36
3462,3462,34
3463,3463,14
3464,3464,4
3465,3465,20
3466,3466,39
3467,3467,31
3468,3468,5
3469,3469,24
3470,3470,16
3471,3471,28
3472,3472,28
3473,3473,24
3474,3474,16
3475,3475,10
3476,3476,4
3477,3477,24
3478,3478,4
3479,3479,20
3480,3480,34
3481,3481,24
3482,3482,19
3483,3483,38
3484,3484,20
3485,3485,28
3486,3486,2
3487,3487,9
3488,3488,28
3489,3489,28
3490,3490,24
3491,3491,23
3492,3492,31
3493,3493,26
3494,3494,28
3495,3495,32
3496,3496,34
3497,3497,5
3498,3498,28
3499,3499,16
3500,3500,2
3501,3501,4
3502,3502,19
3503,3503,16
3504,3504,4
3505,3505,5
3506,3506,30
3507,3507,36
3508,3508,5
3509,3509,26
3510,3510,17
3511,3511,23
3512,3512,28
3513,3513,28
3514,3514,19
3515,3515,23
3516,3516,24
3517,3517,28
3518,3518,37
3519,3519,2
3520,3520,33
3521,3521,37
3522,3522,28
3523,3523,2
3524,3524,37
3525,3525,28
3526,3526,28
3527,3527,28
3528,3528,26
3529,3529,22
3530,3530,4
3531,3531,5
3532,3532,4
3533,3533,28
3534,3534,4
3535,3535,28
3536,3536,20
3537,3537,2
3538,3538,16
3539,3539,35
3540,3540,23
3541,3541,28
3542,3542,33
3543,3543,2
3544,3544,8
3545,3545,8
3546,3546,28
3547,3547,15
3548,3548,28
3549,3549,25
3550,3550,14
3551,3551,39
3552,3552,28
3553,3553,2
3554,3554,28
3555,3555,10
3556,3556,3
3557,3557,2
3558,3558,28
3559,3559,28
3560,3560,31
3561,3561,30
3562,3562,4
3563,3563,8
3564,3564,24
3565,3565,28
3566,3566,10
3567,3567,5
3568,3568,38
3569,3569,28
3570,3570,2
3571,3571,10
3572,3572,29
3573,3573,16
3574,3574,36
3575,3575,24
3576,3576,29
3577,3577,28
3578,3578,34
3579,3579,26
3580,3580,2
3581,3581,34
3582,3582,33
3583,3583,33
3584,3584,34
3585,3585,28
3586,3586,26
3587,3587,24
3588,3588,16
3589,3589,10
3590,3590,8
3591,3591,10
3592,3592,30
3593,3593,24
3594,3594,9
3595,3595,16
3596,3596,28
3597,3597,16
3598,3598,16
3599,3599,30
3600,3600,28
3601,3601,36
3602,3602,30
3603,3603,28
3604,3604,16
3605,3605,24
3606,3606,24
3607,3607,24
3608,3608,16
3609,3609,28
3610,3610,23
3611,3611,16
3612,3612,34
3613,3613,30
3614,3614,28
3615,3615,24
3616,3616,28
3617,3617,24
3618,3618,8
3619,3619,37
3620,3620,16
3621,3621,24
3622,3622,6
3623,3623,0
3624,3624,19
3625,3625,28
3626,3626,4
3627,3627,14
3628,3628,20
3629,3629,4
3630,3630,8
3631,3631,36
3632,3632,13
3633,3633,8
3634,3634,30
3635,3635,10
3636,3636,16
3637,3637,10
3638,3638,0
3639,3639,16
3640,3640,16
3641,3641,16
3642,3642,28
3643,3643,24
3644,3644,16
3645,3645,28
3646,3646,16
3647,3647,27
3648,3648,36
3649,3649,36
3650,3650,30
3651,3651,15
3652,3652,26
3653,3653,5
3654,3654,16
3655,3655,4
3656,3656,16
3657,3657,34
3658,3658,24
3659,3659,37
3660,3660,30
3661,3661,5
3662,3662,33
3663,3663,28
3664,3664,34
3665,3665,13
3666,3666,36
3667,3667,28
3668,3668,4
3669,3669,16
3670,3670,28
3671,3671,14
3672,3672,34
3673,3673,24
3674,3674,28
3675,3675,16
3676,3676,24
3677,3677,24
3678,3678,10
3679,3679,4
3680,3680,36
3681,3681,24
3682,3682,16
3683,3683,14
3684,3684,16
3685,3685,28
